X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-121.74448,46.77787,0,0,1031,,,,,,,,,,,,,,,,,,,,,,,
-121.74454,46.77783,0,0,1032,,,,,,,,,,,,,,,,,,,,,,,
-121.74459,46.77781,0,0,1033,,,,,,,,,,,,,,,,,,,,,,,
-121.74469,46.77778,0,0,1034,,,,,,,,,,,,,,,,,,,,,,,
-121.74476,46.77778,0,0,1035,,,,,,,,,,,,,,,,,,,,,,,
-121.74485,46.77778,0,0,1036,,,,,,,,,,,,,,,,,,,,,,,
-121.74492,46.7778,0,0,1037,,,,,,,,,,,,,,,,,,,,,,,
-121.74503,46.77785,0,0,1038,,,,,,,,,,,,,,,,,,,,,,,
-121.74508,46.77789,0,0,1039,,,,,,,,,,,,,,,,,,,,,,,
-121.74511,46.77794,0,0,1040,,,,,,,,,,,,,,,,,,,,,,,
-121.74512,46.778,0,0,1041,,,,,,,,,,,,,,,,,,,,,,,
-121.74512,46.77804,0,0,1042,,,,,,,,,,,,,,,,,,,,,,,
-121.74509,46.7781,0,0,1043,,,,,,,,,,,,,,,,,,,,,,,
-121.74504,46.77815,0,0,1044,,,,,,,,,,,,,,,,,,,,,,,
-121.74483,46.77832,0,0,1045,,,,,,,,,,,,,,,,,,,,,,,
-121.7447,46.77841,0,0,1046,,,,,,,,,,,,,,,,,,,,,,,
-121.74423,46.77873,0,0,1047,,,,,,,,,,,,,,,,,,,,,,,
-121.74382,46.77902,0,0,1048,,,,,,,,,,,,,,,,,,,,,,,
-121.74371,46.7791,0,0,1049,,,,,,,,,,,,,,,,,,,,,,,
-121.74361,46.77916,0,0,1050,,,,,,,,,,,,,,,,,,,,,,,
-121.7435,46.77921,0,0,1051,,,,,,,,,,,,,,,,,,,,,,,
-121.74341,46.77925,0,0,1052,,,,,,,,,,,,,,,,,,,,,,,
-121.74325,46.7793,0,0,1053,,,,,,,,,,,,,,,,,,,,,,,
-121.7431,46.77934,0,0,1054,,,,,,,,,,,,,,,,,,,,,,,
-121.74278,46.77941,0,0,1055,,,,,,,,,,,,,,,,,,,,,,,
-121.74241,46.77948,0,0,1056,,,,,,,,,,,,,,,,,,,,,,,
-121.74219,46.77951,0,0,1057,,,,,,,,,,,,,,,,,,,,,,,
-121.742,46.77953,0,0,1058,,,,,,,,,,,,,,,,,,,,,,,
-121.7418,46.77953,0,0,1059,,,,,,,,,,,,,,,,,,,,,,,
-121.74165,46.77953,0,0,1060,,,,,,,,,,,,,,,,,,,,,,,
-121.74152,46.77951,0,0,1061,,,,,,,,,,,,,,,,,,,,,,,
-121.7414,46.77948,0,0,1062,,,,,,,,,,,,,,,,,,,,,,,
-121.74123,46.77942,0,0,1063,,,,,,,,,,,,,,,,,,,,,,,
-121.74107,46.77935,0,0,1064,,,,,,,,,,,,,,,,,,,,,,,
-121.7409,46.77927,0,0,1065,,,,,,,,,,,,,,,,,,,,,,,
-121.74073,46.77917,0,0,1066,,,,,,,,,,,,,,,,,,,,,,,
-121.74056,46.77907,0,0,1067,,,,,,,,,,,,,,,,,,,,,,,
-121.74044,46.77903,0,0,1068,,,,,,,,,,,,,,,,,,,,,,,
-121.74033,46.77899,0,0,1069,,,,,,,,,,,,,,,,,,,,,,,
-121.74024,46.77897,0,0,1070,,,,,,,,,,,,,,,,,,,,,,,
-121.74015,46.77896,0,0,1071,,,,,,,,,,,,,,,,,,,,,,,
-121.74005,46.77896,0,0,1072,,,,,,,,,,,,,,,,,,,,,,,
-121.73996,46.77896,0,0,1073,,,,,,,,,,,,,,,,,,,,,,,
-121.73984,46.77898,0,0,1074,,,,,,,,,,,,,,,,,,,,,,,
-121.73972,46.77902,0,0,1075,,,,,,,,,,,,,,,,,,,,,,,
-121.73962,46.77907,0,0,1076,,,,,,,,,,,,,,,,,,,,,,,
-121.73953,46.77912,0,0,1077,,,,,,,,,,,,,,,,,,,,,,,
-121.73945,46.77921,0,0,1078,,,,,,,,,,,,,,,,,,,,,,,
-121.7394,46.77929,0,0,1079,,,,,,,,,,,,,,,,,,,,,,,
-121.73937,46.77934,0,0,1080,,,,,,,,,,,,,,,,,,,,,,,
-121.73935,46.77941,0,0,1081,,,,,,,,,,,,,,,,,,,,,,,
-121.73937,46.77953,0,0,1082,,,,,,,,,,,,,,,,,,,,,,,
-121.73939,46.7796,0,0,1083,,,,,,,,,,,,,,,,,,,,,,,
-121.73943,46.77968,0,0,1084,,,,,,,,,,,,,,,,,,,,,,,
-121.73951,46.77978,0,0,1085,,,,,,,,,,,,,,,,,,,,,,,
-121.73958,46.77983,0,0,1086,,,,,,,,,,,,,,,,,,,,,,,
-121.7397,46.77989,0,0,1087,,,,,,,,,,,,,,,,,,,,,,,
-121.73988,46.77995,0,0,1088,,,,,,,,,,,,,,,,,,,,,,,
-121.74002,46.77998,0,0,1089,,,,,,,,,,,,,,,,,,,,,,,
-121.74026,46.78,0,0,1090,,,,,,,,,,,,,,,,,,,,,,,
-121.74103,46.78006,0,0,1091,,,,,,,,,,,,,,,,,,,,,,,
-121.74171,46.78011,0,0,1092,,,,,,,,,,,,,,,,,,,,,,,
-121.74214,46.78013,0,0,1093,,,,,,,,,,,,,,,,,,,,,,,
-121.74254,46.78014,0,0,1094,,,,,,,,,,,,,,,,,,,,,,,
-121.74287,46.78012,0,0,1095,,,,,,,,,,,,,,,,,,,,,,,
-121.74318,46.7801,0,0,1096,,,,,,,,,,,,,,,,,,,,,,,
-121.74351,46.78003,0,0,1097,,,,,,,,,,,,,,,,,,,,,,,
-121.74372,46.77998,0,0,1098,,,,,,,,,,,,,,,,,,,,,,,
-121.74435,46.77981,0,0,1099,,,,,,,,,,,,,,,,,,,,,,,
-121.74465,46.7797,0,0,1100,,,,,,,,,,,,,,,,,,,,,,,
-121.7449,46.77962,0,0,1101,,,,,,,,,,,,,,,,,,,,,,,
-121.74551,46.77937,0,0,1102,,,,,,,,,,,,,,,,,,,,,,,
-121.74603,46.77913,0,0,1103,,,,,,,,,,,,,,,,,,,,,,,
-121.74738,46.77845,0,0,1104,,,,,,,,,,,,,,,,,,,,,,,
-121.74753,46.77839,0,0,1105,,,,,,,,,,,,,,,,,,,,,,,
-121.74769,46.77833,0,0,1106,,,,,,,,,,,,,,,,,,,,,,,
-121.74791,46.77829,0,0,1107,,,,,,,,,,,,,,,,,,,,,,,
-121.74809,46.77828,0,0,1108,,,,,,,,,,,,,,,,,,,,,,,
-121.74821,46.77829,0,0,1109,,,,,,,,,,,,,,,,,,,,,,,
-121.74837,46.77832,0,0,1110,,,,,,,,,,,,,,,,,,,,,,,
-121.74841,46.77833,0,0,1111,,,,,,,,,,,,,,,,,,,,,,,
-121.74846,46.77834,0,0,1112,,,,,,,,,,,,,,,,,,,,,,,
-121.74856,46.77839,0,0,1113,,,,,,,,,,,,,,,,,,,,,,,
-121.74865,46.77844,0,0,1114,,,,,,,,,,,,,,,,,,,,,,,
-121.74874,46.77849,0,0,1115,,,,,,,,,,,,,,,,,,,,,,,
-121.74882,46.77857,0,0,1116,,,,,,,,,,,,,,,,,,,,,,,
-121.7489,46.7787,0,0,1117,,,,,,,,,,,,,,,,,,,,,,,
-121.74894,46.77878,0,0,1118,,,,,,,,,,,,,,,,,,,,,,,
-121.74894,46.77884,0,0,1119,,,,,,,,,,,,,,,,,,,,,,,
-121.74894,46.77891,0,0,1120,,,,,,,,,,,,,,,,,,,,,,,
-121.74893,46.77898,0,0,1121,,,,,,,,,,,,,,,,,,,,,,,
-121.74891,46.77907,0,0,1122,,,,,,,,,,,,,,,,,,,,,,,
-121.74886,46.77916,0,0,1123,,,,,,,,,,,,,,,,,,,,,,,
-121.74881,46.77923,0,0,1124,,,,,,,,,,,,,,,,,,,,,,,
-121.74875,46.77929,0,0,1125,,,,,,,,,,,,,,,,,,,,,,,
-121.7485,46.77949,0,0,1126,,,,,,,,,,,,,,,,,,,,,,,
-121.74808,46.77979,0,0,1127,,,,,,,,,,,,,,,,,,,,,,,
-121.74792,46.77992,0,0,1128,,,,,,,,,,,,,,,,,,,,,,,
-121.74779,46.78004,0,0,1129,,,,,,,,,,,,,,,,,,,,,,,
-121.74769,46.78018,0,0,1130,,,,,,,,,,,,,,,,,,,,,,,
-121.74763,46.78027,0,0,1131,,,,,,,,,,,,,,,,,,,,,,,
-121.74759,46.78039,0,0,1132,,,,,,,,,,,,,,,,,,,,,,,
-121.74758,46.78047,0,0,1133,,,,,,,,,,,,,,,,,,,,,,,
-121.74757,46.78059,0,0,1134,,,,,,,,,,,,,,,,,,,,,,,
-121.74758,46.78071,0,0,1135,,,,,,,,,,,,,,,,,,,,,,,
-121.74761,46.78087,0,0,1136,,,,,,,,,,,,,,,,,,,,,,,
-121.74765,46.78099,0,0,1137,,,,,,,,,,,,,,,,,,,,,,,
-121.74769,46.78108,0,0,1138,,,,,,,,,,,,,,,,,,,,,,,
-121.7478,46.7812,0,0,1139,,,,,,,,,,,,,,,,,,,,,,,
-121.74791,46.78133,0,0,1140,,,,,,,,,,,,,,,,,,,,,,,
-121.74801,46.78142,0,0,1141,,,,,,,,,,,,,,,,,,,,,,,
-121.74821,46.78154,0,0,1142,,,,,,,,,,,,,,,,,,,,,,,
-121.74865,46.78178,0,0,1143,,,,,,,,,,,,,,,,,,,,,,,
-121.74909,46.782,0,0,1144,,,,,,,,,,,,,,,,,,,,,,,
-121.74929,46.7821,0,0,1145,,,,,,,,,,,,,,,,,,,,,,,
-121.74952,46.78217,0,0,1146,,,,,,,,,,,,,,,,,,,,,,,
-121.74994,46.78226,0,0,1147,,,,,,,,,,,,,,,,,,,,,,,
-121.75022,46.78233,0,0,1148,,,,,,,,,,,,,,,,,,,,,,,
-121.75048,46.7824,0,0,1149,,,,,,,,,,,,,,,,,,,,,,,
-121.75066,46.78248,0,0,1150,,,,,,,,,,,,,,,,,,,,,,,
-121.75076,46.78254,0,0,1151,,,,,,,,,,,,,,,,,,,,,,,
-121.75085,46.78262,0,0,1152,,,,,,,,,,,,,,,,,,,,,,,
-121.75094,46.78271,0,0,1153,,,,,,,,,,,,,,,,,,,,,,,
-121.75098,46.7828,0,0,1154,,,,,,,,,,,,,,,,,,,,,,,
-121.75101,46.78291,0,0,1155,,,,,,,,,,,,,,,,,,,,,,,
-121.75101,46.78299,0,0,1156,,,,,,,,,,,,,,,,,,,,,,,
-121.751,46.78304,0,0,1157,,,,,,,,,,,,,,,,,,,,,,,
-121.75097,46.78315,0,0,1158,,,,,,,,,,,,,,,,,,,,,,,
-121.7509,46.78325,0,0,1159,,,,,,,,,,,,,,,,,,,,,,,
-121.75081,46.78332,0,0,1160,,,,,,,,,,,,,,,,,,,,,,,
-121.7507,46.78341,0,0,1161,,,,,,,,,,,,,,,,,,,,,,,
-121.75058,46.78347,0,0,1162,,,,,,,,,,,,,,,,,,,,,,,
-121.75044,46.78352,0,0,1163,,,,,,,,,,,,,,,,,,,,,,,
-121.75033,46.78353,0,0,1164,,,,,,,,,,,,,,,,,,,,,,,
-121.7502,46.78354,0,0,1165,,,,,,,,,,,,,,,,,,,,,,,
-121.75006,46.78353,0,0,1166,,,,,,,,,,,,,,,,,,,,,,,
-121.74993,46.78352,0,0,1167,,,,,,,,,,,,,,,,,,,,,,,
-121.74981,46.78349,0,0,1168,,,,,,,,,,,,,,,,,,,,,,,
-121.74967,46.78344,0,0,1169,,,,,,,,,,,,,,,,,,,,,,,
-121.74956,46.78339,0,0,1170,,,,,,,,,,,,,,,,,,,,,,,
-121.74946,46.78333,0,0,1171,,,,,,,,,,,,,,,,,,,,,,,
-121.74939,46.78326,0,0,1172,,,,,,,,,,,,,,,,,,,,,,,
-121.74933,46.7832,0,0,1173,,,,,,,,,,,,,,,,,,,,,,,
-121.74926,46.7831,0,0,1174,,,,,,,,,,,,,,,,,,,,,,,
-121.74905,46.78277,0,0,1175,,,,,,,,,,,,,,,,,,,,,,,
-121.74895,46.78266,0,0,1176,,,,,,,,,,,,,,,,,,,,,,,
-121.74889,46.78258,0,0,1177,,,,,,,,,,,,,,,,,,,,,,,
-121.74877,46.78248,0,0,1178,,,,,,,,,,,,,,,,,,,,,,,
-121.74864,46.78239,0,0,1179,,,,,,,,,,,,,,,,,,,,,,,
-121.74845,46.78228,0,0,1180,,,,,,,,,,,,,,,,,,,,,,,
-121.74795,46.78205,0,0,1181,,,,,,,,,,,,,,,,,,,,,,,
-121.74743,46.78182,0,0,1182,,,,,,,,,,,,,,,,,,,,,,,
-121.74682,46.78157,0,0,1183,,,,,,,,,,,,,,,,,,,,,,,
-121.74662,46.78151,0,0,1184,,,,,,,,,,,,,,,,,,,,,,,
-121.74643,46.78146,0,0,1185,,,,,,,,,,,,,,,,,,,,,,,
-121.74626,46.78144,0,0,1186,,,,,,,,,,,,,,,,,,,,,,,
-121.74606,46.78142,0,0,1187,,,,,,,,,,,,,,,,,,,,,,,
-121.74592,46.78143,0,0,1188,,,,,,,,,,,,,,,,,,,,,,,
-121.74575,46.78146,0,0,1189,,,,,,,,,,,,,,,,,,,,,,,
-121.7456,46.7815,0,0,1190,,,,,,,,,,,,,,,,,,,,,,,
-121.74544,46.78155,0,0,1191,,,,,,,,,,,,,,,,,,,,,,,
-121.74527,46.78163,0,0,1192,,,,,,,,,,,,,,,,,,,,,,,
-121.74517,46.7817,0,0,1193,,,,,,,,,,,,,,,,,,,,,,,
-121.74509,46.78175,0,0,1194,,,,,,,,,,,,,,,,,,,,,,,
-121.74502,46.78182,0,0,1195,,,,,,,,,,,,,,,,,,,,,,,
-121.74495,46.78192,0,0,1196,,,,,,,,,,,,,,,,,,,,,,,
-121.74489,46.78201,0,0,1197,,,,,,,,,,,,,,,,,,,,,,,
-121.74482,46.78217,0,0,1198,,,,,,,,,,,,,,,,,,,,,,,
-121.7448,46.78227,0,0,1199,,,,,,,,,,,,,,,,,,,,,,,
-121.74478,46.78236,0,0,1200,,,,,,,,,,,,,,,,,,,,,,,
-121.74479,46.78363,0,0,1201,,,,,,,,,,,,,,,,,,,,,,,
-121.74478,46.78397,0,0,1202,,,,,,,,,,,,,,,,,,,,,,,
-121.74479,46.78434,0,0,1203,,,,,,,,,,,,,,,,,,,,,,,
-121.74478,46.78449,0,0,1204,,,,,,,,,,,,,,,,,,,,,,,
-121.74476,46.78465,0,0,1205,,,,,,,,,,,,,,,,,,,,,,,
-121.74472,46.78477,0,0,1206,,,,,,,,,,,,,,,,,,,,,,,
-121.74466,46.78487,0,0,1207,,,,,,,,,,,,,,,,,,,,,,,
-121.74458,46.78496,0,0,1208,,,,,,,,,,,,,,,,,,,,,,,
-121.74452,46.78503,0,0,1209,,,,,,,,,,,,,,,,,,,,,,,
-121.74443,46.78508,0,0,1210,,,,,,,,,,,,,,,,,,,,,,,
-121.74435,46.78513,0,0,1211,,,,,,,,,,,,,,,,,,,,,,,
-121.74423,46.78516,0,0,1212,,,,,,,,,,,,,,,,,,,,,,,
-121.74414,46.78518,0,0,1213,,,,,,,,,,,,,,,,,,,,,,,
-121.74404,46.7852,0,0,1214,,,,,,,,,,,,,,,,,,,,,,,
-121.74388,46.78521,0,0,1215,,,,,,,,,,,,,,,,,,,,,,,
-121.74373,46.7852,0,0,1216,,,,,,,,,,,,,,,,,,,,,,,
-121.74362,46.78517,0,0,1217,,,,,,,,,,,,,,,,,,,,,,,
-121.74352,46.78515,0,0,1218,,,,,,,,,,,,,,,,,,,,,,,
-121.74343,46.7851,0,0,1219,,,,,,,,,,,,,,,,,,,,,,,
-121.74331,46.78504,0,0,1220,,,,,,,,,,,,,,,,,,,,,,,
-121.74322,46.78495,0,0,1221,,,,,,,,,,,,,,,,,,,,,,,
-121.74317,46.78488,0,0,1222,,,,,,,,,,,,,,,,,,,,,,,
-121.74312,46.78481,0,0,1223,,,,,,,,,,,,,,,,,,,,,,,
-121.74308,46.78473,0,0,1224,,,,,,,,,,,,,,,,,,,,,,,
-121.74293,46.78445,0,0,1225,,,,,,,,,,,,,,,,,,,,,,,
-121.74286,46.7843,0,0,1226,,,,,,,,,,,,,,,,,,,,,,,
-121.74278,46.78418,0,0,1227,,,,,,,,,,,,,,,,,,,,,,,
-121.74271,46.78409,0,0,1228,,,,,,,,,,,,,,,,,,,,,,,
-121.74263,46.784,0,0,1229,,,,,,,,,,,,,,,,,,,,,,,
-121.74255,46.78392,0,0,1230,,,,,,,,,,,,,,,,,,,,,,,
-121.74242,46.78383,0,0,1231,,,,,,,,,,,,,,,,,,,,,,,
-121.74229,46.78374,0,0,1232,,,,,,,,,,,,,,,,,,,,,,,
-121.74212,46.78365,0,0,1233,,,,,,,,,,,,,,,,,,,,,,,
-121.7419,46.78353,0,0,1234,,,,,,,,,,,,,,,,,,,,,,,
-121.74175,46.78348,0,0,1235,,,,,,,,,,,,,,,,,,,,,,,
-121.74158,46.78341,0,0,1236,,,,,,,,,,,,,,,,,,,,,,,
-121.74147,46.78338,0,0,1237,,,,,,,,,,,,,,,,,,,,,,,
-121.74124,46.78335,0,0,1238,,,,,,,,,,,,,,,,,,,,,,,
-121.74106,46.78333,0,0,1239,,,,,,,,,,,,,,,,,,,,,,,
-121.74089,46.78331,0,0,1240,,,,,,,,,,,,,,,,,,,,,,,
-121.74075,46.78332,0,0,1241,,,,,,,,,,,,,,,,,,,,,,,
-121.74057,46.78334,0,0,1242,,,,,,,,,,,,,,,,,,,,,,,
-121.74042,46.78336,0,0,1243,,,,,,,,,,,,,,,,,,,,,,,
-121.74026,46.78342,0,0,1244,,,,,,,,,,,,,,,,,,,,,,,
-121.74018,46.78346,0,0,1245,,,,,,,,,,,,,,,,,,,,,,,
-121.74005,46.78353,0,0,1246,,,,,,,,,,,,,,,,,,,,,,,
-121.73994,46.78361,0,0,1247,,,,,,,,,,,,,,,,,,,,,,,
-121.73988,46.78367,0,0,1248,,,,,,,,,,,,,,,,,,,,,,,
-121.73983,46.78374,0,0,1249,,,,,,,,,,,,,,,,,,,,,,,
-121.73979,46.78382,0,0,1250,,,,,,,,,,,,,,,,,,,,,,,
-121.73975,46.78395,0,0,1251,,,,,,,,,,,,,,,,,,,,,,,
-121.73975,46.78407,0,0,1252,,,,,,,,,,,,,,,,,,,,,,,
-121.73973,46.78447,0,0,1253,,,,,,,,,,,,,,,,,,,,,,,
-121.7397,46.7846,0,0,1254,,,,,,,,,,,,,,,,,,,,,,,
-121.73966,46.78468,0,0,1255,,,,,,,,,,,,,,,,,,,,,,,
-121.73959,46.78476,0,0,1256,,,,,,,,,,,,,,,,,,,,,,,
-121.73949,46.78484,0,0,1257,,,,,,,,,,,,,,,,,,,,,,,
-121.73938,46.78492,0,0,1258,,,,,,,,,,,,,,,,,,,,,,,
-121.73924,46.78499,0,0,1259,,,,,,,,,,,,,,,,,,,,,,,
-121.73856,46.78531,0,0,1260,,,,,,,,,,,,,,,,,,,,,,,
-121.73822,46.78548,0,0,1261,,,,,,,,,,,,,,,,,,,,,,,
-121.73803,46.78556,0,0,1262,,,,,,,,,,,,,,,,,,,,,,,
-121.73788,46.78561,0,0,1263,,,,,,,,,,,,,,,,,,,,,,,
-121.73776,46.78564,0,0,1264,,,,,,,,,,,,,,,,,,,,,,,
-121.73763,46.78566,0,0,1265,,,,,,,,,,,,,,,,,,,,,,,
-121.73754,46.78567,0,0,1266,,,,,,,,,,,,,,,,,,,,,,,
-121.73744,46.78567,0,0,1267,,,,,,,,,,,,,,,,,,,,,,,
-121.7373,46.78567,0,0,1268,,,,,,,,,,,,,,,,,,,,,,,
-121.73721,46.78566,0,0,1269,,,,,,,,,,,,,,,,,,,,,,,
-121.73626,46.78551,0,0,1270,,,,,,,,,,,,,,,,,,,,,,,
-121.73535,46.78536,0,0,1271,,,,,,,,,,,,,,,,,,,,,,,
-121.73504,46.78533,0,0,1272,,,,,,,,,,,,,,,,,,,,,,,
-121.73504,46.78533,0,0,1273,,,,,,,,,,,,,,,,,,,,,,,
-121.73502,46.78538,0,0,1274,,,,,,,,,,,,,,,,,,,,,,,
-121.73499,46.78548,0,0,1275,,,,,,,,,,,,,,,,,,,,,,,
-121.73496,46.78564,0,0,1276,,,,,,,,,,,,,,,,,,,,,,,
-121.73493,46.78579,0,0,1277,,,,,,,,,,,,,,,,,,,,,,,
-121.73492,46.7859,0,0,1278,,,,,,,,,,,,,,,,,,,,,,,
-121.73494,46.78596,0,0,1279,,,,,,,,,,,,,,,,,,,,,,,
-121.73499,46.78601,0,0,1280,,,,,,,,,,,,,,,,,,,,,,,
-121.73502,46.78606,0,0,1281,,,,,,,,,,,,,,,,,,,,,,,
-121.73502,46.78606,0,0,1282,,,,,,,,,,,,,,,,,,,,,,,
-121.73514,46.78604,0,0,1283,,,,,,,,,,,,,,,,,,,,,,,
-121.73536,46.78602,0,0,1284,,,,,,,,,,,,,,,,,,,,,,,
-121.73551,46.78603,0,0,1285,,,,,,,,,,,,,,,,,,,,,,,
-121.73575,46.78608,0,0,1286,,,,,,,,,,,,,,,,,,,,,,,
-121.73575,46.78608,0,0,1287,,,,,,,,,,,,,,,,,,,,,,,
